"";"X";"speciesKey";"scientificName";"matchType";"Orig_name";"nRecords"
"32689";32689;8168485;"Amelanchier alnifolia subsp. alnifolia";"EXACT";"Amelanchier alnifolia subsp. alnifolia";14028
"32690";32690;3023833;"Amelanchier canadensis (L.) Medik.";"EXACT";"Amelanchier canadensis (L.) Medik.";3292
"32691";32691;3023828;"Amelanchier grandiflora Rehder";"EXACT";"Amelanchier grandiflora Rehder";1179
"32692";32692;3023832;"Amelanchier laevis Wiegand";"EXACT";"Amelanchier laevis Wiegand";4452
"32693";32693;3024109;"Amelanchier lamarckii F.G.Schroed.";"EXACT";"Amelanchier lamarckii F.G.Schroed.";28765
"32694";32694;9311350;"Amelanchier neglecta Eggl. ex K.R.Cushman, M.B.Burgess, E.T.Doucette & C.S.Campb.";"EXACT";"Amelanchier neglecta Eggl. ex K.R.Cushman, M.B.Burgess, E.T.Doucette & C.S.Campb.";339
"32695";32695;3023878;"Amelanchier ovalis Medik.";"EXACT";"Amelanchier ovalis Medik.";93599
"32696";32696;8171611;"Amelanchier quinti-martii Lalonde";"EXACT";"Amelanchier quinti-martii Lalonde";24
"32697";32697;3023852;"Amelanchier spicata K.Koch";"EXACT";"Amelanchier spicata K.Koch";14496
"32698";32698;7262663;"Antiaris toxicaria Lesch.";"EXACT";"Antiaris toxicaria Lesch.";6527
"32699";32699;7262663;"Antiaris toxicaria var. africana Scott Elliott ex A.Chev.";"EXACT";"Antiaris toxicaria var. africana Scott Elliott ex A.Chev.";6527
"32700";32700;5365013;"Aphanes arvensis L.";"EXACT";"Aphanes arvensis L.";74152
"32701";32701;5364997;"Aphanes australiana (Rotkmaler) Rothm.";"EXACT";"Aphanes australiana (Rotkmaler) Rothm.";919
"32702";32702;5365026;"Aphanes australis Rydb.";"EXACT";"Aphanes australis Rydb.";29809
"32703";32703;5364996;"Aphanes cornucopioides Lag.";"EXACT";"Aphanes cornucopioides Lag.";1185
"32704";32704;9062455;"Aphanes microcarpa (Boiss. & Reut.) Rothm.";"EXACT";"Aphanes microcarpa (Boiss. & Reut.) Rothm.";2983
"32705";32705;2988625;"Aremonia agrimonioides (L.) DC.";"EXACT";"Aremonia agrimonioides (L.) DC.";156
"32706";32706;2988624;"Aremonia agrimonoides DC.";"EXACT";"Aremonia agrimonoides DC.";877
"32707";32707;5367246;"Argentina anserina Rydb.";"EXACT";"Argentina anserina Rydb.";428390
"32708";32708;8411755;"Aria edulis M.Roem.";"EXACT";"Aria edulis M.Roem.";134475
"32709";32709;9415196;"Aria rupicola (Syme) Mezhenskyj";"EXACT";"Aria rupicola (Syme) Mezhenskyj";3476
"32710";32710;9330923;"Aria umbellata (Desf.) Sennikov & Kurtto";"EXACT";"Aria umbellata (Desf.) Sennikov & Kurtto";213
"32711";32711;5363629;"Aronia arbutifolia (L.) Pers.";"EXACT";"Aronia arbutifolia (L.) Pers.";3977
"32712";32712;5363627;"Aronia melanocarpa Nutt. ex Elliott";"EXACT";"Aronia melanocarpa Nutt. ex Elliott";5577
"32713";32713;5363644;"Aronia ×mitschurinii A.K.Skvortsov & Yu.K.Maĭtulina";"EXACT";"Aronia ×mitschurinii A.K.Skvortsov & Yu.K.Maĭtulina";0
"32714";32714;2984573;"Artocarpus altilis (Parkinson) Fosberg";"EXACT";"Artocarpus altilis (Parkinson) Fosberg";4120
"32715";32715;3764819;"Artocarpus gomezianus Wall. ex Trécul";"EXACT";"Artocarpus gomezianus Wall. ex Trécul";238
"32716";32716;2984565;"Artocarpus heterophyllus Lam.";"EXACT";"Artocarpus heterophyllus Lam.";3216
"32717";32717;2984572;"Artocarpus hirsutus Lam.";"EXACT";"Artocarpus hirsutus Lam.";82
"32718";32718;2984566;"Artocarpus integer (Thunb.) Merr.";"EXACT";"Artocarpus integer (Thunb.) Merr.";599
"32719";32719;2984571;"Artocarpus odoratissimus Blanco";"EXACT";"Artocarpus odoratissimus Blanco";315
"32720";32720;2984576;"Artocarpus rigidus Blume";"EXACT";"Artocarpus rigidus Blume";723
"32721";32721;2984576;"Artocarpus rigidus subsp. asperulus (Gagnep.) F.M.Jarrett";"EXACT";"Artocarpus rigidus subsp. asperulus (Gagnep.) F.M.Jarrett";723
"32722";32722;5362136;"Aruncus dioicus (Walter) Fernald";"EXACT";"Aruncus dioicus (Walter) Fernald";40094
"32723";32723;5362136;"Aruncus dioicus var. pubescens (Rydb.) Fernald";"EXACT";"Aruncus dioicus var. pubescens (Rydb.) Fernald";40094
"32724";32724;3032183;"Bencomia caudata Webb & Berthel.";"EXACT";"Bencomia caudata Webb & Berthel.";326
"32725";32725;7273835;"Berchemia racemosa Siebold & Zucc.";"EXACT";"Berchemia racemosa Siebold & Zucc.";2228
"32726";32726;3039506;"Berchemia scandens (Hill) K.Koch";"EXACT";"Berchemia scandens (Hill) K.Koch";2821
"32727";32727;7300656;"Boehmeria clidemioides var. diffusa (Buch.-Ham. ex Wall.) Hand.-Mazz.";"EXACT";"Boehmeria clidemioides var. diffusa (Buch.-Ham. ex Wall.) Hand.-Mazz.";1192
"32728";32728;2984345;"Boehmeria cylindrica (L.) Sw.";"EXACT";"Boehmeria cylindrica (L.) Sw.";7691
"32729";32729;9053400;"Boehmeria macrophylla Thunb.";"EXACT";"Boehmeria macrophylla Thunb.";257
"32730";32730;2984359;"Boehmeria nivea (L.) Gaudich.";"EXACT";"Boehmeria nivea (L.) Gaudich.";6251
"32731";32731;7769607;"Boehmeria penduliflora Wedd. ex D.G.Long";"EXACT";"Boehmeria penduliflora Wedd. ex D.G.Long";385
"32732";32732;4100434;"Boehmeria virgata Guillem.";"EXACT";"Boehmeria virgata Guillem.";2985
"32733";32733;9541009;"Borkhausenia intermedia (Ehrh.) Sennikov & Kurtto";"EXACT";"Borkhausenia intermedia (Ehrh.) Sennikov & Kurtto";49550
"32734";32734;9385918;"Borkhausenia liljeforsii (T.C.G.Rich) Sennikov & Kurtto";"EXACT";"Borkhausenia liljeforsii (T.C.G.Rich) Sennikov & Kurtto";155
"32735";32735;2984660;"Brosimum alicastrum Sw.";"EXACT";"Brosimum alicastrum Sw.";4788
"32736";32736;5569733;"Broussonetia luzonica Bureau";"EXACT";"Broussonetia luzonica Bureau";147
"32737";32737;5361944;"Broussonetia papyrifera Vent.";"EXACT";"Broussonetia papyrifera Vent.";18196
"32738";32738;5361880;"Cannabis sativa L.";"EXACT";"Cannabis sativa L.";14894
"32739";32739;5361880;"Cannabis sativa subsp. indica (Lam.) E.Small & Cronquist";"EXACT";"Cannabis sativa subsp. indica (Lam.) E.Small & Cronquist";14894
"32740";32740;5361880;"Cannabis sativa subsp. sativa";"EXACT";"Cannabis sativa subsp. sativa";14894
"32741";32741;2984558;"Castilla elastica Sessé";"EXACT";"Castilla elastica Sessé";864
"32742";32742;2984558;"Castilla elastica subsp. costaricana (Liebm.) C.C.Berg";"EXACT";"Castilla elastica subsp. costaricana (Liebm.) C.C.Berg";864
"32743";32743;7589773;"Castilloa elastica Cerv.";"EXACT";"Castilloa elastica Cerv.";28
"32744";32744;3039318;"Ceanothus americanus L.";"EXACT";"Ceanothus americanus L.";7081
"32745";32745;3875440;"Ceanothus caeruleus Lag.";"EXACT";"Ceanothus caeruleus Lag.";2380
"32746";32746;3039363;"Ceanothus dentatus Torr. & A.Gray";"EXACT";"Ceanothus dentatus Torr. & A.Gray";263
"32747";32747;3039305;"Ceanothus gloriosus Howell";"EXACT";"Ceanothus gloriosus Howell";443
"32748";32748;3039322;"Ceanothus herbaceus Raf.";"EXACT";"Ceanothus herbaceus Raf.";3041
"32749";32749;3039329;"Ceanothus leucodermis Greene";"EXACT";"Ceanothus leucodermis Greene";2712
"32750";32750;8932018;"Ceanothus lobbianus Hook.";"EXACT";"Ceanothus lobbianus Hook.";8
"32751";32751;3039343;"Ceanothus papillosus Torr. & A.Gray";"EXACT";"Ceanothus papillosus Torr. & A.Gray";881
"32752";32752;3039327;"Ceanothus parryi Trel.";"EXACT";"Ceanothus parryi Trel.";315
"32753";32753;3039366;"Ceanothus prostratus Benth.";"EXACT";"Ceanothus prostratus Benth.";1817
"32754";32754;3039379;"Ceanothus thyrsiflorus Eschsch.";"EXACT";"Ceanothus thyrsiflorus Eschsch.";2084
"32755";32755;3039328;"Ceanothus veitchianus Hook.";"EXACT";"Ceanothus veitchianus Hook.";10
"32756";32756;2984473;"Cecropia obtusifolia Bertol.";"EXACT";"Cecropia obtusifolia Bertol.";1808
"32757";32757;4013385;"Cecropia pachystachya Trécul";"EXACT";"Cecropia pachystachya Trécul";3376
"32758";32758;4013360;"Cecropia palmata Willd.";"EXACT";"Cecropia palmata Willd.";466
"32759";32759;2984476;"Cecropia peltata L.";"EXACT";"Cecropia peltata L.";3244
"32760";32760;2984475;"Cecropia schreberiana Miq.";"EXACT";"Cecropia schreberiana Miq.";380
"32761";32761;2984475;"Cecropia schreberiana subsp. antillarum (Snethl.) C.C.Berg & P.Franco";"EXACT";"Cecropia schreberiana subsp. antillarum (Snethl.) C.C.Berg & P.Franco";380
"32762";32762;4013364;"Cecropia strigosa Trécul";"EXACT";"Cecropia strigosa Trécul";80
"32763";32763;2984492;"Celtis australis L.";"EXACT";"Celtis australis L.";44967
"32764";32764;2984492;"Celtis australis subsp. caucasica (Willd.) C.C.Towns.";"EXACT";"Celtis australis subsp. caucasica (Willd.) C.C.Towns.";44967
"32765";32765;4159322;"Celtis ehrenbergiana (Klotzsch) Liebm.";"EXACT";"Celtis ehrenbergiana (Klotzsch) Liebm.";4040
"32766";32766;2984491;"Celtis laevigata Willd.";"EXACT";"Celtis laevigata Willd.";9221
"32767";32767;2984481;"Celtis occidentalis L.";"EXACT";"Celtis occidentalis L.";8740
"32768";32768;7303643;"Celtis philippensis Blanco";"EXACT";"Celtis philippensis Blanco";4344
"32769";32769;4159594;"Celtis sinensis Pers.";"EXACT";"Celtis sinensis Pers.";5600
"32770";32770;7141679;"Celtis tournefortii Lam.";"EXACT";"Celtis tournefortii Lam.";224
"32771";32771;3875263;"Chacaya trinervis (Gillies ex Hook. & Arn.) Escal.";"EXACT";"Chacaya trinervis (Gillies ex Hook. & Arn.) Escal.";204
"32772";32772;3000610;"Chaenomeles japonica (Thunb.) Lindl. ex Spach";"EXACT";"Chaenomeles japonica (Thunb.) Lindl. ex Spach";15739
"32773";32773;10243007;"Chaenomeles japonica x speciosa";"EXACT";"Chaenomeles japonica x speciosa";15739
"32774";32774;3000679;"Chaenomeles speciosa Nakai";"EXACT";"Chaenomeles speciosa Nakai";1461
"32775";32775;3031905;"Chamaerhodos erecta Bunge";"EXACT";"Chamaerhodos erecta Bunge";1527
"32776";32776;5602738;"Colletia paradoxa (Spreng.) Escalante";"EXACT";"Colletia paradoxa (Spreng.) Escalante";486
"32777";32777;6371450;"Colletia spinosissima J.F.Gmel.";"EXACT";"Colletia spinosissima J.F.Gmel.";570
"32778";32778;5372463;"Colubrina arborescens Sarg.";"EXACT";"Colubrina arborescens Sarg.";1305
"32779";32779;5372467;"Colubrina asiatica (L.) Brongn.";"EXACT";"Colubrina asiatica (L.) Brongn.";3089
"32780";32780;3013215;"Cormus domestica Spach";"EXACT";"Cormus domestica Spach";28338
"32781";32781;3025566;"Cotoneaster acuminatus Lindl.";"EXACT";"Cotoneaster acuminatus Lindl.";481
"32782";32782;3025770;"Cotoneaster acutifolius Turcz.";"EXACT";"Cotoneaster acutifolius Turcz.";1094
"32783";32783;3025764;"Cotoneaster adpressus Bois";"EXACT";"Cotoneaster adpressus Bois";790
"32784";32784;3025799;"Cotoneaster affinis Lindl.";"EXACT";"Cotoneaster affinis Lindl.";153
"32785";32785;3025858;"Cotoneaster ambiguus Rehder & E.H.Wilson";"EXACT";"Cotoneaster ambiguus Rehder & E.H.Wilson";182
"32786";32786;8036392;"Cotoneaster amoenus E.H.Wilson";"EXACT";"Cotoneaster amoenus E.H.Wilson";39
"32787";32787;3025857;"Cotoneaster apiculatus Rehder & E.H.Wilson";"EXACT";"Cotoneaster apiculatus Rehder & E.H.Wilson";177
"32788";32788;3026024;"Cotoneaster ascendens Flinck & Hylmo";"EXACT";"Cotoneaster ascendens Flinck & Hylmo";199
"32789";32789;3026011;"Cotoneaster astrophoros J.Fryer & E.C.Nelson";"EXACT";"Cotoneaster astrophoros J.Fryer & E.C.Nelson";10
"32790";32790;3025910;"Cotoneaster atropurpureus K.E.Flinck & B.Hylmö";"EXACT";"Cotoneaster atropurpureus K.E.Flinck & B.Hylmö";121
"32791";32791;3025934;"Cotoneaster atrovirens J.Fryer & B.Hylmö";"EXACT";"Cotoneaster atrovirens J.Fryer & B.Hylmö";5
"32792";32792;7864317;"Cotoneaster bacillaris Wall.";"EXACT";"Cotoneaster bacillaris Wall.";154
"32793";32793;3026167;"Cotoneaster boisianus G.Klotz";"EXACT";"Cotoneaster boisianus G.Klotz";14
"32794";32794;7756070;"Cotoneaster bradyi E.C.Nelson & J.Fryer";"EXACT";"Cotoneaster bradyi E.C.Nelson & J.Fryer";3
"32795";32795;3026294;"Cotoneaster bullatus Bois";"EXACT";"Cotoneaster bullatus Bois";7520
"32796";32796;3025852;"Cotoneaster buxifolius Wall. ex Lindl.";"EXACT";"Cotoneaster buxifolius Wall. ex Lindl.";478
"32797";32797;3025974;"Cotoneaster calocarpus (Rehder & E.H.Wilson) Flinck & Hylmo";"EXACT";"Cotoneaster calocarpus (Rehder & E.H.Wilson) Flinck & Hylmo";57
"32798";32798;3025607;"Cotoneaster cashmiriensis G.Klotz";"EXACT";"Cotoneaster cashmiriensis G.Klotz";24
"32799";32799;3025608;"Cotoneaster cochleatus (Franch.) G.Klotz";"EXACT";"Cotoneaster cochleatus (Franch.) G.Klotz";53
"32800";32800;3025899;"Cotoneaster congestus Baker";"EXACT";"Cotoneaster congestus Baker";58
"32801";32801;3025875;"Cotoneaster conspicuus Comber ex Marquand";"EXACT";"Cotoneaster conspicuus Comber ex Marquand";181
"32802";32802;3025894;"Cotoneaster cooperi C.Marquand";"EXACT";"Cotoneaster cooperi C.Marquand";15
"32803";32803;3026035;"Cotoneaster coriaceus Franch.";"EXACT";"Cotoneaster coriaceus Franch.";3217
"32804";32804;3026036;"Cotoneaster crispii Exell";"EXACT";"Cotoneaster crispii Exell";23
"32805";32805;3026049;"Cotoneaster dammeri C.K.Schneid.";"EXACT";"Cotoneaster dammeri C.K.Schneid.";2242
"32806";32806;3025896;"Cotoneaster dielsianus E.Pritz.";"EXACT";"Cotoneaster dielsianus E.Pritz.";4362
"32807";32807;3026334;"Cotoneaster divaricatus Rehder & E.H.Wilson";"EXACT";"Cotoneaster divaricatus Rehder & E.H.Wilson";12377
"32808";32808;3025717;"Cotoneaster ellipticus hort. ex Loudon";"EXACT";"Cotoneaster ellipticus hort. ex Loudon";46
"32809";32809;3025932;"Cotoneaster fangianus T.T.Yu";"EXACT";"Cotoneaster fangianus T.T.Yu";62
"32810";32810;3025732;"Cotoneaster foveolatus Rehder & E.H.Wilson";"EXACT";"Cotoneaster foveolatus Rehder & E.H.Wilson";581
"32811";32811;3026162;"Cotoneaster franchetii Bois";"EXACT";"Cotoneaster franchetii Bois";9562
"32812";32812;7671195;"Cotoneaster frigidus Wall.";"EXACT";"Cotoneaster frigidus Wall.";562
"32813";32813;3026042;"Cotoneaster froebelii Sax ex Vilmorin";"EXACT";"Cotoneaster froebelii Sax ex Vilmorin";7
"32814";32814;3025986;"Cotoneaster fruticosus J.Fryer & B.Hylmö";"EXACT";"Cotoneaster fruticosus J.Fryer & B.Hylmö";5
"32815";32815;3025684;"Cotoneaster gamblei G.Klotz";"EXACT";"Cotoneaster gamblei G.Klotz";30
"32816";32816;3025989;"Cotoneaster ganghobaensis J.Fryer & B.Hylmö";"EXACT";"Cotoneaster ganghobaensis J.Fryer & B.Hylmö";12
"32817";32817;3026137;"Cotoneaster glabratus Rehder & E.H.Wilson";"EXACT";"Cotoneaster glabratus Rehder & E.H.Wilson";75
"32818";32818;3025781;"Cotoneaster glaucophyllus Franch.";"EXACT";"Cotoneaster glaucophyllus Franch.";2272
"32819";32819;3025918;"Cotoneaster hedegaardii J.Fryer & B.Hylmö";"EXACT";"Cotoneaster hedegaardii J.Fryer & B.Hylmö";1
"32820";32820;7576311;"Cotoneaster henryanus Rehder & E.H.Wilson";"EXACT";"Cotoneaster henryanus Rehder & E.H.Wilson";82
"32821";32821;3025794;"Cotoneaster hissaricus Pojark.";"EXACT";"Cotoneaster hissaricus Pojark.";17
"32822";32822;3026092;"Cotoneaster hjelmqvistii K.E.Flinck & B.Hylmö";"EXACT";"Cotoneaster hjelmqvistii K.E.Flinck & B.Hylmö";895
"32823";32823;3025759;"Cotoneaster hodjingensis G.Klotz";"EXACT";"Cotoneaster hodjingensis G.Klotz";13
"32824";32824;3025617;"Cotoneaster horizontalis Decne.";"EXACT";"Cotoneaster horizontalis Decne.";20256
"32825";32825;3026321;"Cotoneaster hsingshangensis J.Fryer & B.Hylmö";"EXACT";"Cotoneaster hsingshangensis J.Fryer & B.Hylmö";25
"32826";32826;3025962;"Cotoneaster hummelii J.Fryer & B.Hylmö";"EXACT";"Cotoneaster hummelii J.Fryer & B.Hylmö";27
"32827";32827;3025930;"Cotoneaster hurusawaianus G.Klotz";"EXACT";"Cotoneaster hurusawaianus G.Klotz";11
"32828";32828;3025758;"Cotoneaster hylmoei K.E.Flinck & J.Fryer";"EXACT";"Cotoneaster hylmoei K.E.Flinck & J.Fryer";47
"32829";32829;3025695;"Cotoneaster ignescens J.Fryer & B.Hylmö";"EXACT";"Cotoneaster ignescens J.Fryer & B.Hylmö";12
"32830";32830;3025793;"Cotoneaster ignotus G.Klotz";"EXACT";"Cotoneaster ignotus G.Klotz";9
"32831";32831;3026187;"Cotoneaster induratus J.Fryer & B.Hylmö";"EXACT";"Cotoneaster induratus J.Fryer & B.Hylmö";22
"32832";32832;3025868;"Cotoneaster insculptus Diels";"EXACT";"Cotoneaster insculptus Diels";17
"32833";32833;3025645;"Cotoneaster insignis Pojark.";"EXACT";"Cotoneaster insignis Pojark.";54
"32834";32834;3025576;"Cotoneaster integerrimus Medik.";"EXACT";"Cotoneaster integerrimus Medik.";25541
"32835";32835;3026105;"Cotoneaster integrifolius (Roxb.) G.Klotz";"EXACT";"Cotoneaster integrifolius (Roxb.) G.Klotz";1752
"32836";32836;3025603;"Cotoneaster intermedius H.J.Coste";"EXACT";"Cotoneaster intermedius H.J.Coste";967
"32837";32837;3025705;"Cotoneaster lacteus W.W.Sm.";"EXACT";"Cotoneaster lacteus W.W.Sm.";457
"32838";32838;3026168;"Cotoneaster laetevirens (Rehder & Wils.) G.Klotz";"EXACT";"Cotoneaster laetevirens (Rehder & Wils.) G.Klotz";314
"32839";32839;3026234;"Cotoneaster latifolius J.Fryer & B.Hylmö";"EXACT";"Cotoneaster latifolius J.Fryer & B.Hylmö";20
"32840";32840;3026087;"Cotoneaster lidjiangensis G.Klotz";"EXACT";"Cotoneaster lidjiangensis G.Klotz";14
"32841";32841;3025769;"Cotoneaster lucidus Schltdl.";"EXACT";"Cotoneaster lucidus Schltdl.";6282
"32842";32842;3025933;"Cotoneaster magnificus J.Fryer & B.Hylmö";"EXACT";"Cotoneaster magnificus J.Fryer & B.Hylmö";7
"32843";32843;3025944;"Cotoneaster mairei H.Lév.";"EXACT";"Cotoneaster mairei H.Lév.";45
"32844";32844;8327867;"Cotoneaster marginatus (Loudon) Schltdl.";"EXACT";"Cotoneaster marginatus (Loudon) Schltdl.";20
"32845";32845;8170460;"Cotoneaster melanocarpus Lodd., G.Lodd. & W.Lodd.";"EXACT";"Cotoneaster melanocarpus Lodd., G.Lodd. & W.Lodd.";1028
"32846";32846;3025626;"Cotoneaster microphyllus Lindl.";"EXACT";"Cotoneaster microphyllus Lindl.";1130
"32847";32847;3026145;"Cotoneaster miniatus (Rehder & E.H.Wilson) Flinck & Hylmo";"EXACT";"Cotoneaster miniatus (Rehder & E.H.Wilson) Flinck & Hylmo";13
"32848";32848;3025825;"Cotoneaster monopyrenus (W.W.Sm.) Flinck & Hylmo";"EXACT";"Cotoneaster monopyrenus (W.W.Sm.) Flinck & Hylmo";24
"32849";32849;3025731;"Cotoneaster moupinensis Franch.";"EXACT";"Cotoneaster moupinensis Franch.";672
"32850";32850;3025808;"Cotoneaster mucronatus Franch.";"EXACT";"Cotoneaster mucronatus Franch.";11
"32851";32851;3025939;"Cotoneaster multiflorus Bunge";"EXACT";"Cotoneaster multiflorus Bunge";1609
"32852";32852;3025935;"Cotoneaster nanshan Vilmorin ex Mottet";"EXACT";"Cotoneaster nanshan Vilmorin ex Mottet";86
"32853";32853;3025755;"Cotoneaster nebrodensis K.Koch";"EXACT";"Cotoneaster nebrodensis K.Koch";1153
"32854";32854;3025673;"Cotoneaster niger (Wahlb.) Fr.";"EXACT";"Cotoneaster niger (Wahlb.) Fr.";2386
"32855";32855;3026022;"Cotoneaster nitens Rehder & E.H.Wilson";"EXACT";"Cotoneaster nitens Rehder & E.H.Wilson";155
"32856";32856;3026015;"Cotoneaster nohelii J.Fryer & B.Hylmö";"EXACT";"Cotoneaster nohelii J.Fryer & B.Hylmö";5
"32857";32857;3025948;"Cotoneaster obscurus Rehder & E.H.Wilson";"EXACT";"Cotoneaster obscurus Rehder & E.H.Wilson";297
"32858";32858;7497832;"Cotoneaster obtusus Wall.";"EXACT";"Cotoneaster obtusus Wall.";25
"32859";32859;3025572;"Cotoneaster pannosus Franch.";"EXACT";"Cotoneaster pannosus Franch.";2050
"32860";32860;7714764;"Cotoneaster perpusillus (C.K.Schneid.) Flinck & Hylmo";"EXACT";"Cotoneaster perpusillus (C.K.Schneid.) Flinck & Hylmo";114
"32861";32861;3026239;"Cotoneaster prostratus Baker";"EXACT";"Cotoneaster prostratus Baker";41
"32862";32862;3026286;"Cotoneaster przewalskii Pojark.";"EXACT";"Cotoneaster przewalskii Pojark.";123
"32863";32863;3025789;"Cotoneaster pseudoambiguus J.Fryer & B.Hylmö";"EXACT";"Cotoneaster pseudoambiguus J.Fryer & B.Hylmö";28
"32864";32864;3025907;"Cotoneaster qungbixiensis J.Fryer & B.Hylmö";"EXACT";"Cotoneaster qungbixiensis J.Fryer & B.Hylmö";35
"32865";32865;3025697;"Cotoneaster racemiflorus (Desf.) K.Koch";"EXACT";"Cotoneaster racemiflorus (Desf.) K.Koch";319
"32866";32866;3026101;"Cotoneaster radicans (C.K.Schneid.) G.Klotz";"EXACT";"Cotoneaster radicans (C.K.Schneid.) G.Klotz";28
"32867";32867;3026160;"Cotoneaster rehderi Pojark.";"EXACT";"Cotoneaster rehderi Pojark.";1242
"32868";32868;3025882;"Cotoneaster rotundifolius Lindl.";"EXACT";"Cotoneaster rotundifolius Lindl.";290
"32869";32869;3025981;"Cotoneaster rugosus E.Pritz.";"EXACT";"Cotoneaster rugosus E.Pritz.";17
"32870";32870;3026074;"Cotoneaster salicifolius Franch.";"EXACT";"Cotoneaster salicifolius Franch.";2863
"32871";32871;3026159;"Cotoneaster serotinus Hutch.";"EXACT";"Cotoneaster serotinus Hutch.";81
"32872";32872;3025749;"Cotoneaster shannanensis J.Fryer & B.Hylmö";"EXACT";"Cotoneaster shannanensis J.Fryer & B.Hylmö";1
"32873";32873;3025980;"Cotoneaster sherriffii G.Klotz";"EXACT";"Cotoneaster sherriffii G.Klotz";57
"32874";32874;3025921;"Cotoneaster silvestrii Pamp.";"EXACT";"Cotoneaster silvestrii Pamp.";83
"32875";32875;3026107;"Cotoneaster simonsii hort. ex Baker";"EXACT";"Cotoneaster simonsii hort. ex Baker";5050
