"";"speciesKey";"scientificName";"matchType";"Orig_name";"nRecords"
"19792";"9401750";"Paspalum stagnophilum Morrone & Zuloaga";"EXACT";"Paspalum stagnophilum Morrone & Zuloaga";0
"19793";"4153117";"Paspalum sumatrense Roth";"EXACT";"Paspalum sumatrense Roth";0
"19794";"4152929";"Paspalum tenellum Willd.";"EXACT";"Paspalum tenellum Willd.";0
"19795";"4152818";"Paspalum thunbergii Kunth ex Steud.";"EXACT";"Paspalum thunbergii Kunth ex Steud.";0
"19796";"4152779";"Paspalum tinctum Chase";"EXACT";"Paspalum tinctum Chase";0
"19797";"2705658";"Paspalum unispicatum (Scribn. & Merr.) Nash";"EXACT";"Paspalum unispicatum (Scribn. & Merr.) Nash";0
"19798";"2705650";"Paspalum urvillei Steud.";"EXACT";"Paspalum urvillei Steud.";0
"19799";"8100050";"Paspalum vaginatum Sw.";"EXACT";"Paspalum vaginatum Sw.";0
"19800";"2705620";"Paspalum virgatum L.";"EXACT";"Paspalum virgatum L.";0
"19801";"2705639";"Paspalum virletii E.Fourn. & E.Fourn.";"EXACT";"Paspalum virletii E.Fourn. & E.Fourn.";0
"19802";"8853648";"Pennisetum orientale (Parisii) Trab.";"EXACT";"Pennisetum orientale (Parisii) Trab.";0
"19803";"4146851";"Pentameris airoides Steud.";"EXACT";"Pentameris airoides Steud.";0
"19804";"4932114";"Pentameris pallida (Thunb.) Galley & H.P.Linder";"EXACT";"Pentameris pallida (Thunb.) Galley & H.P.Linder";0
"19805";"4146054";"Pentapogon quadrifidus Baill.";"EXACT";"Pentapogon quadrifidus Baill.";0
"19806";"5946555";"Periballia laevis (Brot.) Asch. & Graebn.";"EXACT";"Periballia laevis (Brot.) Asch. & Graebn.";0
"19807";"4144725";"Periballia minuta (L.) Asch. & Graebn.";"EXACT";"Periballia minuta (L.) Asch. & Graebn.";0
"19808";"4144406";"Perotis indica (L.) Kuntze";"EXACT";"Perotis indica (L.) Kuntze";0
"19809";"5678853";"Perotis patens Gand.";"EXACT";"Perotis patens Gand.";0
"19810";"5678799";"Phalaris amethystina Trin.";"EXACT";"Phalaris amethystina Trin.";0
"19811";"5289753";"Phalaris angusta Nees ex Trin.";"EXACT";"Phalaris angusta Nees ex Trin.";0
"19812";"5289746";"Phalaris aquatica L.";"EXACT";"Phalaris aquatica L.";0
"19813";"5289756";"Phalaris arundinacea L.";"EXACT";"Phalaris arundinacea L.";0
"19814";"5289745";"Phalaris brachystachys Link";"EXACT";"Phalaris brachystachys Link";0
"19815";"5289744";"Phalaris canariensis L.";"EXACT";"Phalaris canariensis L.";0
"19816";"5289760";"Phalaris caroliniana Walter";"EXACT";"Phalaris caroliniana Walter";0
"19817";"5289751";"Phalaris coerulescens Desf.";"EXACT";"Phalaris coerulescens Desf.";0
"19818";"5289761";"Phalaris lemmonii Vasey";"EXACT";"Phalaris lemmonii Vasey";0
"19819";"5289752";"Phalaris minor Retz.";"EXACT";"Phalaris minor Retz.";0
"19820";"5289758";"Phalaris paradoxa L.";"EXACT";"Phalaris paradoxa L.";0
"19821";"8225758";"Phalaris platensis Henrard ex Wacht.";"EXACT";"Phalaris platensis Henrard ex Wacht.";0
"19822";"5678561";"Phalaris truncata Guss.";"EXACT";"Phalaris truncata Guss.";0
"19823";"2703640";"Pharus parvifolius T.H.Nash";"EXACT";"Pharus parvifolius T.H.Nash";0
"19824";"8952395";"Phleum alpinum L.";"EXACT";"Phleum alpinum L.";0
"19825";"2706011";"Phleum arenarium L.";"EXACT";"Phleum arenarium L.";0
"19826";"2706009";"Phleum bertolonii DC.";"EXACT";"Phleum bertolonii DC.";0
"19827";"4139971";"Phleum crypsoides (d'Urv.) Hack.";"EXACT";"Phleum crypsoides (d'Urv.) Hack.";0
"19828";"4139894";"Phleum echinatum Host";"EXACT";"Phleum echinatum Host";0
"19829";"4139846";"Phleum exaratum Griseb.";"EXACT";"Phleum exaratum Griseb.";0
"19830";"4139625";"Phleum hirsutum Honck.";"EXACT";"Phleum hirsutum Honck.";0
"19831";"2706002";"Phleum paniculatum Huds.";"EXACT";"Phleum paniculatum Huds.";0
"19832";"4139238";"Phleum phleoides H.Karst.";"EXACT";"Phleum phleoides H.Karst.";0
"19833";"9014945";"Phleum pratense L.";"EXACT";"Phleum pratense L.";0
"19834";"2706003";"Phleum subulatum (Savi) Asch. & Graebn.";"EXACT";"Phleum subulatum (Savi) Asch. & Graebn.";0
"19835";"4138669";"Pholiurus pannonicus Trin.";"EXACT";"Pholiurus pannonicus Trin.";0
"19836";"5290149";"Phragmites australis (Cav.) Steud.";"EXACT";"Phragmites australis (Cav.) Steud.";0
"19837";"5290149";"Phragmites australis subsp. australis";"EXACT";"Phragmites australis subsp. australis";0
"19838";"5290154";"Phragmites karka (Retz.) Steud.";"EXACT";"Phragmites karka (Retz.) Steud.";0
"19839";"5828105";"Phragmites mauritianus Kunth";"EXACT";"Phragmites mauritianus Kunth";0
"19840";"5290167";"Phyllostachys aurea Riviere & C.Riviere";"EXACT";"Phyllostachys aurea Riviere & C.Riviere";0
"19841";"5290161";"Phyllostachys aureosulcata McClure";"EXACT";"Phyllostachys aureosulcata McClure";0
"19842";"4137244";"Phyllostachys bissetii McClure";"EXACT";"Phyllostachys bissetii McClure";0
"19843";"5290166";"Phyllostachys dulcis McClure";"EXACT";"Phyllostachys dulcis McClure";0
"19844";"5290168";"Phyllostachys edulis Lehaie";"EXACT";"Phyllostachys edulis Lehaie";0
"19845";"5290164";"Phyllostachys flexuosa Rivière & C.Rivière";"EXACT";"Phyllostachys flexuosa Rivière & C.Rivière";0
"19846";"5290165";"Phyllostachys meyeri McClure";"EXACT";"Phyllostachys meyeri McClure";0
"19847";"5290171";"Phyllostachys nigra Munro";"EXACT";"Phyllostachys nigra Munro";0
"19848";"5290171";"Phyllostachys nigra var. henonis (Mitford) Rendle";"EXACT";"Phyllostachys nigra var. henonis (Mitford) Rendle";0
"19849";"5677245";"Phyllostachys reticulata K.Koch";"EXACT";"Phyllostachys reticulata K.Koch";0
"19850";"5290163";"Phyllostachys rubromarginata McClure";"EXACT";"Phyllostachys rubromarginata McClure";0
"19851";"4114348";"Phyllostachys sulphurea (Carrière) Rivière & C.Rivière";"EXACT";"Phyllostachys sulphurea (Carrière) Rivière & C.Rivière";0
"19852";"5677166";"Phyllostachys violascens Rivière & C.Rivière";"EXACT";"Phyllostachys violascens Rivière & C.Rivière";0
"19853";"5290170";"Phyllostachys viridiglaucescens Rivière & C.Rivière";"EXACT";"Phyllostachys viridiglaucescens Rivière & C.Rivière";0
"19854";"4135076";"Piptatherum holciforme subsp. holciforme";"EXACT";"Piptatherum holciforme subsp. holciforme";0
"19855";"4135030";"Piptatherum kuoi S.M.Phillips & Z.L.Wu";"EXACT";"Piptatherum kuoi S.M.Phillips & Z.L.Wu";0
"19856";"4134429";"Piptochaetium angustifolium (Hitchc.) Valencia";"EXACT";"Piptochaetium angustifolium (Hitchc.) Valencia";0
"19857";"4134347";"Piptochaetium bicolor (Vahl) E.Desv.";"EXACT";"Piptochaetium bicolor (Vahl) E.Desv.";0
"19858";"8787901";"Piptochaetium fuscum (Steud.) Barkworth, Ciald. & Gandhi";"EXACT";"Piptochaetium fuscum (Steud.) Barkworth, Ciald. & Gandhi";0
"19859";"4133936";"Piptochaetium lasianthum Griseb.";"EXACT";"Piptochaetium lasianthum Griseb.";0
"19860";"4133807";"Piptochaetium montevidense Parodi";"EXACT";"Piptochaetium montevidense Parodi";0
"19861";"9502380";"Piptochaetium stipoides Hack. ex Arechav.";"EXACT";"Piptochaetium stipoides Hack. ex Arechav.";0
"19862";"4133350";"Piptochaetium uruguense Griseb.";"EXACT";"Piptochaetium uruguense Griseb.";0
"19863";"4132188";"Pleioblastus argenteostriatus (Regel) Nakai";"EXACT";"Pleioblastus argenteostriatus (Regel) Nakai";0
"19864";"4132010";"Pleioblastus distichus (Mitford) Nakai";"EXACT";"Pleioblastus distichus (Mitford) Nakai";0
"19865";"4131938";"Pleioblastus fortunei (v.Houtte) Nakai";"EXACT";"Pleioblastus fortunei (v.Houtte) Nakai";0
"19866";"4131900";"Pleioblastus gramineus Nakai";"EXACT";"Pleioblastus gramineus Nakai";0
"19867";"2705962";"Pleioblastus simonii Nakai";"EXACT";"Pleioblastus simonii Nakai";0
"19868";"4932939";"Pleioblastus viridistriatus Makino";"EXACT";"Pleioblastus viridistriatus Makino";0
"19869";"4270535";"Poa alpigena Lindm.";"EXACT";"Poa alpigena Lindm.";0
"19870";"2704234";"Poa alpina L.";"EXACT";"Poa alpina L.";0
"19871";"4128839";"Poa angustifolia L.";"EXACT";"Poa angustifolia L.";0
"19872";"2704179";"Poa annua L.";"EXACT";"Poa annua L.";0
"19873";"2704324";"Poa arachnifera Torr.";"EXACT";"Poa arachnifera Torr.";0
"19874";"2704272";"Poa arida Vasey";"EXACT";"Poa arida Vasey";0
"19875";"8086756";"Poa bulbosa L.";"EXACT";"Poa bulbosa L.";0
"19876";"8086756";"Poa bulbosa subsp. bulbosa";"EXACT";"Poa bulbosa subsp. bulbosa";0
"19877";"2704211";"Poa chaixii Vill.";"EXACT";"Poa chaixii Vill.";0
"19878";"2704190";"Poa chapmaniana Scribn.";"EXACT";"Poa chapmaniana Scribn.";0
"19879";"4137852";"Poa cita Edgar";"EXACT";"Poa cita Edgar";0
"19880";"4137881";"Poa clelandii Vickery";"EXACT";"Poa clelandii Vickery";0
"19881";"4137991";"Poa colensoi Hook.f.";"EXACT";"Poa colensoi Hook.f.";0
"19882";"2704265";"Poa compressa L.";"EXACT";"Poa compressa L.";0
"19883";"2704174";"Poa confinis Vasey";"EXACT";"Poa confinis Vasey";0
"19884";"2704267";"Poa cusickii Vasey";"EXACT";"Poa cusickii Vasey";0
"19885";"2704228";"Poa flabellata Raspail";"EXACT";"Poa flabellata Raspail";0
"19886";"2704218";"Poa glauca Vahl";"EXACT";"Poa glauca Vahl";0
"19887";"4120665";"Poa humilis Ehrh. ex Hoffm.";"EXACT";"Poa humilis Ehrh. ex Hoffm.";0
"19888";"2704194";"Poa infirma Kunth";"EXACT";"Poa infirma Kunth";0
"19889";"4119952";"Poa jubata Kern.";"EXACT";"Poa jubata Kern.";0
"19890";"4119391";"Poa labillardierei Steud.";"EXACT";"Poa labillardierei Steud.";0
"19891";"4119088";"Poa lanigera Nees";"EXACT";"Poa lanigera Nees";0
"19892";"2704224";"Poa limosa Scribn. & T.A.Williams";"EXACT";"Poa limosa Scribn. & T.A.Williams";0
"19893";"2704300";"Poa nemoralis L.";"EXACT";"Poa nemoralis L.";0
"19894";"2704300";"Poa nemoralis f. nemoralis";"EXACT";"Poa nemoralis f. nemoralis";0
"19895";"2704261";"Poa palustris L.";"EXACT";"Poa palustris L.";0
"19896";"2704178";"Poa pratensis L.";"EXACT";"Poa pratensis L.";0
"19897";"2704178";"Poa pratensis subsp. pratensis";"EXACT";"Poa pratensis subsp. pratensis";0
"19898";"2704270";"Poa remota Forselles";"EXACT";"Poa remota Forselles";0
"19899";"4110879";"Poa sieberiana Spreng.";"EXACT";"Poa sieberiana Spreng.";0
"19900";"2704314";"Poa stenantha Trin.";"EXACT";"Poa stenantha Trin.";0
"19901";"4109835";"Poa subfastigiata Trin. ex Ledeb.";"EXACT";"Poa subfastigiata Trin. ex Ledeb.";0
"19902";"2704322";"Poa supina Schrad.";"EXACT";"Poa supina Schrad.";0
"19903";"8300875";"Poa trivialis L.";"EXACT";"Poa trivialis L.";0
"19904";"2704239";"Poa wheeleri Vasey";"EXACT";"Poa wheeleri Vasey";0
"19905";"4105701";"Pogonarthria squarrosa (Licht.) Pilg.";"EXACT";"Pogonarthria squarrosa (Licht.) Pilg.";0
"19906";"4105598";"Pogonatherum crinitum Kunth";"EXACT";"Pogonatherum crinitum Kunth";0
"19907";"4105523";"Pogonatherum paniceum Hack.";"EXACT";"Pogonatherum paniceum Hack.";0
